hotspot,0.30859375,"(87, 184, 148, 264)"
hotspot,0.30859375,"(61, 165, 153, 264)"
hotspot,0.30859375,"(137, 51, 297, 261)"
hotspot,0.30859375,"(86, 187, 138, 263)"
hotspot,0.37109375,"(84, 187, 139, 262)"
hotspot,0.30859375,"(140, 47, 298, 261)"
hotspot,0.5,"(147, 45, 299, 259)"
hotspot,0.37109375,"(86, 178, 137, 257)"
hotspot,0.30859375,"(58, 159, 157, 261)"
hotspot,0.43359375,"(144, 56, 298, 259)"
hotspot,0.30859375,"(84, 186, 141, 261)"
hotspot,0.43359375,"(147, 51, 299, 261)"
hotspot,0.30859375,"(87, 180, 139, 258)"
hotspot,0.43359375,"(144, 45, 298, 259)"
hotspot,0.30859375,"(85, 187, 140, 263)"
hotspot,0.30859375,"(62, 169, 154, 264)"
hotspot,0.37109375,"(136, 56, 299, 259)"
hotspot,0.30859375,"(85, 187, 140, 262)"
hotspot,0.30859375,"(60, 166, 154, 265)"
hotspot,0.30859375,"(87, 187, 140, 263)"
hotspot,0.30859375,"(137, 52, 297, 259)"
hotspot,0.37109375,"(139, 49, 299, 259)"
hotspot,0.30859375,"(56, 162, 154, 265)"
hotspot,0.37109375,"(134, 51, 300, 257)"
hotspot,0.37109375,"(59, 165, 156, 264)"
hotspot,0.37109375,"(136, 49, 299, 259)"
hotspot,0.30859375,"(88, 186, 151, 264)"
hotspot,0.7421875,"(92, 182, 147, 261)"
hotspot,0.43359375,"(133, 63, 299, 255)"
hotspot,0.30859375,"(59, 65, 281, 268)"
hotspot,0.62890625,"(91, 186, 148, 261)"
hotspot,0.37109375,"(133, 54, 299, 257)"
hotspot,0.30859375,"(63, 61, 281, 271)"
hotspot,0.43359375,"(95, 185, 150, 260)"
hotspot,0.30859375,"(133, 58, 299, 257)"
hotspot,0.43359375,"(106, 73, 289, 267)"
hotspot,0.43359375,"(94, 186, 152, 259)"
hotspot,0.56640625,"(90, 185, 149, 261)"
hotspot,0.43359375,"(108, 78, 288, 268)"
hotspot,0.43359375,"(79, 180, 135, 255)"
hotspot,0.43359375,"(87, 183, 148, 262)"
hotspot,0.37109375,"(109, 68, 286, 269)"
hotspot,0.62890625,"(103, 69, 280, 266)"
hotspot,0.43359375,"(85, 181, 137, 258)"
hotspot,0.56640625,"(67, 65, 273, 271)"
hotspot,0.37109375,"(82, 178, 136, 258)"
hotspot,0.37109375,"(102, 75, 272, 268)"
hotspot,0.30859375,"(81, 182, 135, 255)"
hotspot,0.43359375,"(100, 67, 268, 267)"
hotspot,0.37109375,"(80, 179, 135, 257)"
hotspot,0.56640625,"(79, 172, 138, 256)"
hotspot,0.5,"(113, 75, 264, 268)"
hotspot,0.62890625,"(80, 177, 137, 256)"
hotspot,0.37109375,"(105, 104, 253, 266)"
hotspot,0.5,"(78, 176, 133, 260)"
hotspot,0.37109375,"(130, 71, 253, 265)"
hotspot,0.30859375,"(63, 79, 245, 275)"
hotspot,0.43359375,"(76, 180, 132, 259)"
hotspot,0.37109375,"(73, 179, 128, 260)"
hotspot,0.5,"(74, 181, 127, 258)"
hotspot,0.30859375,"(91, 102, 228, 267)"
hotspot,0.43359375,"(71, 183, 127, 261)"
hotspot,0.37109375,"(101, 97, 227, 265)"
hotspot,0.37109375,"(74, 186, 128, 260)"
hotspot,0.43359375,"(74, 185, 128, 259)"
hotspot,0.30859375,"(102, 97, 228, 265)"
hotspot,0.43359375,"(73, 182, 127, 255)"
hotspot,0.43359375,"(101, 94, 227, 259)"
hotspot,0.37109375,"(44, 81, 232, 266)"
hotspot,0.43359375,"(86, 185, 142, 260)"
hotspot,0.43359375,"(92, 183, 143, 256)"
hotspot,0.30859375,"(116, 105, 244, 264)"
hotspot,0.30859375,"(44, 89, 246, 268)"
hotspot,0.43359375,"(102, 188, 154, 263)"
hotspot,0.5,"(103, 180, 157, 261)"
hotspot,0.30859375,"(134, 97, 257, 265)"
hotspot,0.37109375,"(130, 94, 260, 265)"
hotspot,0.30859375,"(107, 177, 160, 257)"
hotspot,0.30859375,"(106, 177, 163, 257)"
hotspot,0.37109375,"(107, 182, 163, 258)"
hotspot,0.43359375,"(19, 181, 64, 252)"
hotspot,0.37109375,"(43, 169, 79, 239)"
hotspot,0.37109375,"(257, 113, 302, 195)"
hotspot,0.30859375,"(256, 81, 300, 250)"
hotspot,0.30859375,"(246, 110, 299, 182)"
hotspot,0.62890625,"(70, 28, 255, 227)"
hotspot,0.5,"(136, 41, 254, 222)"
hotspot,0.69140625,"(79, 38, 243, 227)"
hotspot,0.62890625,"(42, 31, 245, 220)"
hotspot,0.7421875,"(69, 31, 235, 213)"
hotspot,0.37109375,"(36, 26, 261, 247)"
hotspot,0.37109375,"(156, 33, 277, 202)"
hotspot,0.43359375,"(160, 29, 279, 210)"
hotspot,0.37109375,"(0, 48, 178, 264)"
hotspot,0.30859375,"(0, 119, 39, 207)"
hotspot,0.37109375,"(-2, 60, 174, 268)"
hotspot,0.30859375,"(31, 26, 282, 251)"
hotspot,0.37109375,"(2, 84, 182, 274)"
hotspot,0.43359375,"(152, 38, 279, 259)"
hotspot,0.30859375,"(39, 33, 269, 264)"
hotspot,0.30859375,"(282, 143, 300, 235)"
hotspot,0.5,"(-4, 28, 302, 269)"
hotspot,0.69140625,"(11, 36, 239, 273)"
hotspot,0.62890625,"(186, 23, 295, 269)"
hotspot,0.69140625,"(156, 31, 297, 266)"
hotspot,0.56640625,"(-3, 36, 170, 261)"
hotspot,0.56640625,"(9, 40, 149, 257)"
hotspot,0.5,"(4, 28, 182, 261)"
hotspot,0.5,"(0, 68, 40, 257)"
hotspot,0.30859375,"(76, 17, 288, 222)"
hotspot,0.30859375,"(-1, 174, 73, 271)"
hotspot,0.30859375,"(18, 12, 285, 279)"
hotspot,0.30859375,"(254, 34, 299, 207)"
hotspot,0.30859375,"(3, 45, 84, 260)"
hotspot,0.30859375,"(0, 162, 103, 269)"
hotspot,0.30859375,"(1, 161, 112, 264)"
hotspot,0.43359375,"(166, 36, 300, 258)"
hotspot,0.43359375,"(0, 49, 140, 263)"
hotspot,0.37109375,"(-3, 48, 142, 266)"
hotspot,0.37109375,"(138, 60, 293, 248)"
hotspot,0.43359375,"(135, 66, 296, 245)"
hotspot,0.43359375,"(134, 56, 297, 241)"
hotspot,0.56640625,"(139, 45, 299, 245)"
hotspot,0.56640625,"(144, 49, 298, 241)"
hotspot,0.56640625,"(150, 43, 299, 265)"
hotspot,0.37109375,"(154, 22, 294, 260)"
hotspot,0.30859375,"(0, 50, 95, 267)"
hotspot,0.5,"(116, 37, 292, 205)"
hotspot,0.56640625,"(117, 36, 294, 209)"
hotspot,0.37109375,"(126, 40, 294, 205)"
hotspot,0.43359375,"(122, 37, 292, 205)"
hotspot,0.5,"(119, 40, 292, 199)"
hotspot,0.43359375,"(116, 43, 292, 196)"
hotspot,0.43359375,"(116, 43, 292, 196)"
hotspot,0.43359375,"(112, 40, 292, 196)"
